iter	Passed	Remaining
379	1208	1972
380	1212	1969
381	1215	1966
382	1218	1963
383	1221	1959
384	1225	1957
385	1230	1956
386	1234	1954
387	1237	1951
388	1240	1948
389	1243	1944
390	1246	1941
391	1249	1937
392	1251	1933
393	1254	1930
394	1257	1926
395	1260	1922
396	1263	1919
397	1266	1915
398	1269	1912
399	1272	1908
400	1275	1905
401	1278	1902
402	1281	1898
403	1284	1895
404	1287	1891
405	1290	1888
406	1293	1884
407	1296	1881
408	1300	1879
409	1304	1877
410	1309	1876
411	1313	1874
412	1315	1870
413	1318	1866
414	1322	1863
415	1324	1860
416	1327	1856
417	1330	1853
418	1333	1849
419	1336	1846
420	1339	1842
421	1342	1838
422	1345	1835
423	1348	1831
424	1351	1828
425	1354	1825
426	1358	1822
427	1361	1819
428	1364	1816
429	1367	1812
430	1370	1809
431	1374	1806
432	1377	1803
433	1380	1800
434	1383	1796
435	1387	1795
436	1390	1791
437	1394	1788
438	1396	1785
439	1400	1781
440	1402	1778
441	1405	1774
442	1409	1771
443	1412	1768
444	1415	1765
445	1418	1761
446	1421	1758
447	1423	1754
448	1426	1751
449	1430	1747
450	1433	1744
451	1436	1741
452	1440	1739
453	1443	1736
454	1446	1732
455	1449	1729
456	1452	1726
457	1455	1722
458	1458	1719
459	1461	1715
460	1464	1712
461	1467	1709
462	1470	1705
463	1474	1702
464	1476	1699
465	1479	1695
466	1482	1692
467	1486	1689
468	1489	1686
469	1492	1682
470	1495	1679
471	1498	1676
472	1502	1673
473	1505	1670
474	1507	1666
475	1511	1663
476	1514	1660
477	1517	1656
478	1521	1655
479	1525	1653
480	1529	1650
481	1532	1647
482	1536	1644
483	1539	1640
484	1542	1637
485	1544	1633
486	1549	1631
487	1553	1629
488	1556	1626
489	1559	1623
490	1563	1621
491	1566	1617
492	1570	1614
493	1573	1611
494	1576	1607
495	1579	1604
496	1582	1601
497	1585	1598
498	1588	1594
499	1592	1592
500	1596	1589
501	1599	1586
502	1602	1582
503	1604	1579
504	1607	1576
505	1611	1573
506	1614	1569
507	1617	1566
508	1620	1563
509	1623	1559
510	1626	1556
511	1629	1552
512	1632	1549
513	1635	1546
514	1638	1542
515	1641	1539
516	1644	1536
517	1647	1532
518	1651	1530
519	1655	1527
520	1658	1525
521	1661	1521
522	1664	1517
523	1667	1514
524	1670	1511
525	1673	1507
526	1676	1504
527	1679	1501
528	1682	1497
529	1685	1494
530	1688	1491
531	1691	1487
532	1694	1484
533	1697	1481
534	1700	1477
535	1703	1474
536	1706	1471
537	1710	1468
538	1713	1465
539	1716	1462
540	1720	1459
541	1723	1456
542	1726	1452
543	1730	1450
544	1733	1447
545	1737	1444
546	1740	1441
547	1743	1438
548	1746	1435
549	1750	1431
550	1752	1428
551	1755	1425
552	1759	1421
553	1762	1418
554	1765	1415
555	1768	1412
556	1771	1408
557	1774	1405
558	1777	1402
559	1781	1399
560	1784	1396
561	1787	1393
562	1790	1390
563	1794	1386
564	1797	1384
565	1800	1380
566	1803	1377
567	1806	1374
568	1809	1370
569	1813	1367
570	1816	1364
571	1819	1361
572	1822	1357
573	1825	1354
574	1828	1351
575	1831	1348
576	1835	1345
577	1838	1342
578	1841	1338
579	1844	1335
580	1848	1332
581	1850	1329
582	1853	1326
583	1856	1322
584	1859	1319
585	1863	1316
586	1866	1313
587	1869	1309
588	1872	1306
589	1875	1303
590	1878	1300
591	1881	1296
592	1884	1293
593	1887	1290
594	1891	1287
595	1894	1284
596	1897	1280
597	1900	1277
598	1903	1274
599	1906	1270
600	1909	1267
601	1912	1264
602	1915	1261
603	1919	1258
604	1922	1255
605	1926	1252
606	1929	1249
607	1933	1246
608	1936	1243
609	1940	1240
610	1943	1237
611	1947	1234
612	1950	1231
613	1953	1228
614	1956	1225
615	1959	1221
616	1962	1218
617	1966	1215
618	1969	1212
619	1972	1208
620	1976	1206
621	1980	1203
622	1983	1200
623	1986	1197
624	1989	1193
625	1992	1190
626	1995	1187
627	1998	1183
628	2001	1180
629	2004	1177
630	2007	1174
631	2012	1171
632	2015	1168
633	2019	1165
634	2022	1162
635	2026	1159
636	2029	1156
637	2032	1153
638	2035	1149
639	2039	1147
640	2042	1144
641	2046	1141
642	2051	1138
643	2054	1135
644	2057	1132
645	2060	1129
646	2063	1125
647	2066	1122
648	2069	1119
649	2073	1116
650	2076	1112
651	2079	1109
652	2082	1106
653	2085	1103
654	2088	1099
655	2090	1096
656	2093	1093
657	2096	1089
658	2100	1086
659	2103	1083
660	2106	1080
661	2109	1077
662	2113	1074
663	2116	1070
664	2119	1067
665	2123	1064
666	2126	1061
667	2129	1058
668	2133	1055
669	2136	1052
670	2139	1049
671	2143	1046
672	2145	1042
673	2148	1039
674	2152	1036
675	2155	1033
676	2159	1030
677	2162	1027
678	2165	1023
679	2169	1020
680	2172	1017
681	2176	1014
682	2179	1011
683	2183	1008
684	2186	1005
685	2189	1002
686	2192	998
687	2195	995
688	2197	992
689	2200	988
690	2203	985
691	2206	982
692	2210	979
693	2214	976
694	2217	973
695	2220	969
696	2224	966
697	2226	963
698	2229	959
699	2232	956
700	2235	953
701	2238	950
702	2242	947
703	2246	944
704	2249	941
705	2252	937
706	2256	935
707	2259	931
708	2262	928
709	2265	925
710	2268	922
711	2271	918
712	2274	915
713	2278	912
714	2281	909
715	2285	906
716	2288	903
717	2291	900
718	2294	896
719	2297	893
720	2300	890
721	2303	887
722	2307	884
723	2311	881
724	2314	877
725	2317	874
726	2320	871
727	2323	868
728	2326	864
729	2329	861
730	2332	858
731	2335	855
732	2338	851
733	2341	848
734	2344	845
735	2347	842
736	2351	839
737	2354	835
738	2357	832
739	2360	829
740	2363	826
741	2366	822
742	2369	819
743	2373	816
744	2376	813
745	2379	810
746	2382	807
747	2386	803
748	2389	800
749	2392	797
750	2396	794
751	2399	791
752	2402	788
753	2405	784
754	2409	781
755	2412	778
756	2415	775
757	2418	772
758	2421	768
759	2424	765
760	2427	762
761	2431	759
762	2434	756
763	2438	753
764	2442	750
765	2445	747
766	2448	743
767	2450	740
768	2453	737
769	2456	733
770	2459	730
771	2462	727
772	2465	724
773	2469	720
774	2472	717
775	2476	714
776	2479	711
777	2482	708
778	2485	705
779	2489	702
780	2492	698
781	2495	695
782	2498	692
783	2501	689
784	2504	685
785	2507	682
786	2511	679
787	2514	676
788	2516	672
789	2518	669
790	2521	666
791	2524	662
792	2527	659
793	2530	656
794	2533	653
795	2535	649
796	2538	646
797	2541	643
798	2544	640
799	2547	636
800	2550	633
801	2554	630
802	2557	627
803	2560	624
804	2563	621
805	2566	617
806	2569	614
807	2572	611
808	2575	608
809	2579	604
810	2582	601
811	2585	598
812	2588	595
813	2591	592
814	2594	588
815	2597	585
816	2600	582
817	2604	579
818	2607	576
819	2610	573
820	2613	569
821	2617	566
822	2620	563
823	2623	560
824	2626	557
825	2629	553
826	2632	550
827	2635	547
828	2638	544
829	2642	541
830	2645	537
831	2648	534
832	2651	531
833	2655	528
834	2658	525
835	2661	522
836	2663	518
837	2666	515
838	2669	512
839	2673	509
840	2676	506
841	2680	502
842	2683	499
843	2686	496
844	2689	493
845	2693	490
846	2696	487
847	2699	483
848	2703	480
849	2706	477
850	2710	474
851	2713	471
852	2716	468
853	2719	464
854	2722	461
855	2725	458
856	2728	455
857	2731	452
858	2734	448
859	2737	445
860	2741	442
861	2744	439
862	2747	436
863	2751	433
864	2754	429
865	2757	426
866	2760	423
867	2763	420
868	2766	417
869	2769	413
870	2772	410
871	2775	407
872	2778	404
873	2781	401
874	2785	397
875	2788	394
876	2791	391
877	2794	388
878	2797	385
879	2800	381
880	2804	378
881	2807	375
882	2810	372
883	2813	369
884	2816	366
885	2819	362
886	2823	359
887	2828	356
888	2831	353
889	2835	350
890	2838	347
891	2841	343
892	2844	340
893	2847	337
894	2850	334
895	2853	331
896	2857	328
897	2861	325
898	2864	321
899	2867	318
900	2870	315
901	2873	312
902	2876	308
903	2879	305
904	2882	302
905	2884	299
906	2887	296
907	2890	292
908	2893	289
909	2896	286
910	2899	283
911	2902	280
912	2905	276
913	2908	273
914	2911	270
915	2914	267
916	2917	264
917	2920	260
918	2923	257
919	2927	254
920	2930	251
921	2933	248
922	2936	245
923	2939	241
924	2942	238
925	2945	235
926	2948	232
927	2952	229
928	2955	225
929	2959	222
930	2962	219
931	2965	216
932	2968	213
933	2971	209
934	2974	206
935	2977	203
936	2980	200
937	2984	197
938	2987	194
939	2990	190
940	2993	187
941	2996	184
942	2999	181
943	3003	178
944	3006	174
945	3009	171
946	3012	168
947	3016	165
948	3019	162
949	3022	159
950	3026	155
951	3030	152
952	3035	149
953	3038	146
954	3041	143
955	3044	140
956	3047	136
957	3051	133
958	3056	130
959	3059	127
960	3062	124
961	3065	121
962	3068	117
963	3071	114
964	3073	111
965	3076	108
966	3079	105
967	3082	101
968	3085	98
969	3088	95
970	3092	92
971	3095	89
972	3098	85
973	3101	82
974	3104	79
975	3107	76
976	3110	73
977	3113	70
978	3116	66
979	3119	63
980	3122	60
981	3125	57
982	3128	54
983	3130	50
984	3134	47
985	3136	44
986	3139	41
987	3142	38
988	3145	34
989	3149	31
990	3152	28
991	3155	25
992	3158	22
993	3161	19
994	3163	15
995	3166	12
996	3169	9
997	3172	6
998	3175	3
999	3178	0
