iter	Logloss
418	0.1169261883
419	0.1168698024
420	0.116769379
421	0.1166654613
422	0.1165861
423	0.1165248782
424	0.1164337341
425	0.1163770139
426	0.1163319386
427	0.116268654
428	0.1162034326
429	0.1161532189
430	0.1161478249
431	0.116114804
432	0.1160467278
433	0.1159453616
434	0.1158882439
435	0.1158376731
436	0.1157364025
437	0.1156639175
438	0.1156114865
439	0.1155641528
440	0.1155012288
441	0.115496215
442	0.1154647173
443	0.1154122608
444	0.1153811293
445	0.115376303
446	0.115266952
447	0.1151920191
448	0.115160257
449	0.1151030556
450	0.1149625925
451	0.1148982368
452	0.1148716508
453	0.1147406331
454	0.1146868245
455	0.1146339821
456	0.1145732111
457	0.1145344037
458	0.1144918795
459	0.114399124
460	0.1143360834
461	0.114293734
462	0.1142280049
463	0.1141986683
464	0.1141404301
465	0.1140846744
466	0.1140296782
467	0.1139844028
468	0.1139303463
469	0.1139030243
470	0.1138604386
471	0.113857738
472	0.1137955492
473	0.1137594145
474	0.1136845275
475	0.1136214452
476	0.1135757985
477	0.1135312405
478	0.1134768463
479	0.1134434481
480	0.1133948943
481	0.1133298347
482	0.1133253188
483	0.1132609538
484	0.1131393291
485	0.1130258545
486	0.1129771543
487	0.1129198851
488	0.1128315235
489	0.1127954944
490	0.1127608798
491	0.1126987511
492	0.1126158653
493	0.1125825441
494	0.1125225199
495	0.112457601
496	0.1124550515
497	0.1123965591
498	0.1123396819
499	0.1122653723
500	0.1121853743
501	0.1121135199
502	0.1120788488
503	0.1120415761
504	0.1120237071
505	0.1120036878
506	0.1119541343
507	0.1119143533
508	0.1118192844
509	0.111779154
510	0.1117476228
511	0.1116949709
512	0.1116468364
513	0.1116034288
514	0.1115598828
515	0.1114898653
516	0.1114167418
517	0.111348147
518	0.1113139792
519	0.1112761763
520	0.1112275905
521	0.1111779343
522	0.1110726937
523	0.1110362526
524	0.1110075447
525	0.1109677043
526	0.110905761
527	0.1108076542
528	0.1107325633
529	0.1107066322
530	0.1106616788
531	0.1105972208
532	0.110574021
533	0.1105699991
534	0.1105661854
535	0.110491539
536	0.110408409
537	0.1104048214
538	0.1103315422
539	0.110304433
540	0.1102689693
541	0.1102415068
542	0.1101503703
543	0.1101468449
544	0.1100705587
545	0.1100359515
546	0.1099690035
547	0.1099112681
548	0.109881647
549	0.1098353525
550	0.1097546149
551	0.1097156871
552	0.1096401033
553	0.1095946884
554	0.1095722623
555	0.1095295824
556	0.1095081585
557	0.1094549247
558	0.1094154965
559	0.1093369453
560	0.1093049257
561	0.1093030677
562	0.1092521447
563	0.1092254611
564	0.1091725521
565	0.1091694372
566	0.1091384381
567	0.1090959386
568	0.1090482028
569	0.1090453595
570	0.1089792196
571	0.1089765396
572	0.1089347983
573	0.1089031845
574	0.1088765645
575	0.1088522761
576	0.1088340846
577	0.1088100044
578	0.1087730207
579	0.1087520316
580	0.1087320182
581	0.1087168971
582	0.1086844778
583	0.108639333
584	0.108573502
585	0.1084805809
586	0.1084126901
587	0.1083932974
588	0.1083219623
589	0.1082874099
590	0.1082292507
591	0.1081694987
592	0.1081229777
593	0.1080948833
594	0.1080257867
595	0.1079859647
596	0.1079068937
597	0.1078702339
598	0.1078456568
599	0.1077886966
600	0.1077350114
601	0.1076602689
602	0.1076396396
603	0.1076147013
604	0.1075835066
605	0.1075809733
606	0.1075132526
607	0.1075108284
608	0.1074730491
609	0.1074263499
610	0.1073965903
611	0.107328649
612	0.1073088926
613	0.1072487047
614	0.1071921982
615	0.1071565565
616	0.1071037367
617	0.1070594708
618	0.1070246345
619	0.1069941027
620	0.1069419941
621	0.1068930898
622	0.1068907942
623	0.1068234963
624	0.1067623587
625	0.1067229409
626	0.1066789695
627	0.1066276259
628	0.1065775817
629	0.106524998
630	0.1064735824
631	0.1064077029
632	0.1063847366
633	0.1063573097
634	0.1062903193
635	0.1062322096
636	0.1061914217
637	0.1061892036
638	0.1061686889
639	0.1061356308
640	0.1061119121
641	0.1060937583
642	0.1060733416
643	0.1060414894
644	0.106001827
645	0.105915779
646	0.1058363643
647	0.1057876873
648	0.1057715278
649	0.1057196425
650	0.1056822079
651	0.1056553181
652	0.1056306845
653	0.1055633946
654	0.1055175532
655	0.1054694921
656	0.1054263518
657	0.1053798467
658	0.1053463146
659	0.1053186168
660	0.1052879416
661	0.1052588252
662	0.1052468159
663	0.1052181879
664	0.1051813617
665	0.1051396749
666	0.1051216892
667	0.1050731282
668	0.1050456732
669	0.1049939921
670	0.1049366293
671	0.1049222127
672	0.1048813409
673	0.1048454666
674	0.1048044288
675	0.1047786119
676	0.1047505616
677	0.1047244685
678	0.1046816106
679	0.1046295174
680	0.1045981787
681	0.1045447157
682	0.1045224788
683	0.1044937628
684	0.1044703747
685	0.1044127483
686	0.1043521433
687	0.1043188047
688	0.1043187867
689	0.1042927098
690	0.1042716562
691	0.1042271117
692	0.1042030751
693	0.1041506924
694	0.1040897564
695	0.1040497419
696	0.103994156
697	0.1039576387
698	0.1039576131
699	0.1039469931
700	0.1038874661
701	0.1038302385
702	0.1037933844
703	0.1037397541
704	0.1037010813
705	0.1036616022
706	0.1036019631
707	0.103592031
708	0.1035687136
709	0.1035472679
710	0.1035200343
711	0.1034642253
712	0.1034099249
713	0.1033729799
714	0.1033285223
715	0.1033220461
716	0.1032710007
717	0.1032433004
718	0.1032292083
719	0.103183985
720	0.1031659392
721	0.1031260157
722	0.1030921945
723	0.1030547597
724	0.1030351672
725	0.1029759532
726	0.1029758964
727	0.102918285
728	0.1028704437
729	0.1028189938
730	0.1028100408
731	0.102777302
732	0.1027589853
733	0.1027402432
734	0.1026806262
735	0.1026571725
736	0.1026203447
737	0.1025724217
738	0.1025251229
739	0.1024972235
740	0.1024538142
741	0.102414356
742	0.1023678397
743	0.1023230869
744	0.1022811021
745	0.1021717003
746	0.1021261571
747	0.1020987363
748	0.1020636616
749	0.1020011233
750	0.1019361433
751	0.101920805
752	0.1018665345
753	0.1018414827
754	0.1017832769
755	0.1017153358
756	0.1017004331
757	0.1016548363
758	0.1016249245
759	0.1015731586
760	0.1015508892
761	0.1015209909
762	0.1014746102
763	0.1014486808
764	0.1014063027
765	0.1013842298
766	0.1013538442
767	0.1013538069
768	0.1013240923
769	0.1012793849
770	0.1012411243
771	0.1012110915
772	0.1011438244
773	0.1010832567
774	0.1010537143
775	0.1010249909
776	0.101002284
777	0.1009929637
778	0.1009609382
779	0.1009218939
780	0.1008759938
781	0.1008488296
782	0.1007521761
783	0.1007521347
784	0.1007175712
785	0.100696593
786	0.1006542344
787	0.1006330262
788	0.1006330138
789	0.10063301
790	0.1006077477
791	0.1005909738
792	0.1005392035
793	0.1005082483
794	0.1004825597
795	0.1004825246
796	0.1004825119
797	0.100451619
798	0.1004260101
799	0.1003987512
800	0.1003516895
801	0.100323507
802	0.1003041858
803	0.1002656625
804	0.1002417321
805	0.1002038073
806	0.1001512165
807	0.1001345632
808	0.1001189379
809	0.1000926856
810	0.1000397861
811	0.1000064039
812	0.09996695244
813	0.09992315801
814	0.09986351128
815	0.09982215561
816	0.09978049659
817	0.09975148584
818	0.09974812226
819	0.09972141097
820	0.09969633736
821	0.09965278576
822	0.09962789006
823	0.09959457673
824	0.09951213238
825	0.09945741558
826	0.09941877038
827	0.09940268002
828	0.0993553965
829	0.09934548837
830	0.0993200145
831	0.09927871431
832	0.09921092841
833	0.09917479807
834	0.09914864864
835	0.0991155465
836	0.09905088583
837	0.09900324705
838	0.09897013321
839	0.09893176417
840	0.09888067119
841	0.09885149302
842	0.09880154494
843	0.09878541265
844	0.09873848267
845	0.09870489193
846	0.09867813932
847	0.09865165515
848	0.09858763724
849	0.0985613693
850	0.09855315462
851	0.09846686082
852	0.09846687394
853	0.09843757951
854	0.09841841294
855	0.09839622474
856	0.09834900901
857	0.0983192463
858	0.09829923674
859	0.09826337782
860	0.09823534632
861	0.09816216684
862	0.09813920951
863	0.09809611805
864	0.09805601226
865	0.09803653823
866	0.09801515487
867	0.09800416148
868	0.09796423011
869	0.09793770902
870	0.09791653268
871	0.09790351138
872	0.09786458872
873	0.09784385502
874	0.09777287836
875	0.09774190904
876	0.09772857352
877	0.09770896016
878	0.09767339282
879	0.09765399747
880	0.0975761351
881	0.09754702931
882	0.09752168337
883	0.0975039458
884	0.09747359517
885	0.09742520794
886	0.09739955581
887	0.09736592693
888	0.09735318358
889	0.0973222205
890	0.09727497254
891	0.09722568439
892	0.09719324845
893	0.09715851191
894	0.09713636708
895	0.09708869544
896	0.09705928591
897	0.09703462982
898	0.0970083537
899	0.09695148581
900	0.09692236867
901	0.09689553428
902	0.0968535375
903	0.09682866161
904	0.09675946714
905	0.09673047769
906	0.09670281204
907	0.09667655287
908	0.09664814558
909	0.09662404742
910	0.09658170213
911	0.09651967151
912	0.09646482348
913	0.09643790293
914	0.09638709085
915	0.09636318905
916	0.09633863575
917	0.09630831062
918	0.09628149604
919	0.09620636176
920	0.09617351451
921	0.09613193518
922	0.09609503994
923	0.09606886431
924	0.09605277985
925	0.09601839028
926	0.09598945082
927	0.09595803699
928	0.09590206287
929	0.09585145281
930	0.09583411941
931	0.09580595965
932	0.095746132
933	0.09573098886
934	0.09570967685
935	0.0956623072
936	0.09559762024
937	0.09555091086
938	0.09551724691
939	0.09548127466
940	0.09545096092
941	0.09543502781
942	0.09539828322
943	0.09538046775
944	0.09533131488
945	0.09530694425
946	0.09523739173
947	0.09522184126
948	0.09520358988
949	0.09517730908
950	0.09516809567
951	0.09511209856
952	0.09508670804
953	0.09506005623
954	0.09505341504
955	0.09502073042
956	0.0950144215
957	0.09498149846
958	0.0949305641
959	0.09491208118
960	0.0948634377
961	0.09483125775
962	0.09481753649
963	0.09480646879
964	0.09478778223
965	0.09474944306
966	0.09471401861
967	0.09468262155
968	0.09464307501
969	0.09462689054
970	0.09460184781
971	0.09458165309
972	0.0945398266
973	0.09452399289
974	0.09450523767
975	0.09446604332
976	0.09445154787
977	0.09442530786
978	0.0943961963
979	0.094375627
980	0.09434695687
981	0.09429443946
982	0.09426662204
983	0.09424218032
984	0.09422525571
985	0.09418305439
986	0.09415769746
987	0.09413379279
988	0.09410955508
989	0.09408388424
990	0.09401625097
991	0.09395972615
992	0.09394816208
993	0.09392423869
994	0.09388984438
995	0.09387443999
996	0.09384105168
997	0.09378383966
998	0.09372884341
999	0.09369701967
